"Link_link__1AZfr href","ProductCard_card__cover__19-g3 src","Link_link__1AZfr","Link_link__1AZfr href 2","Link_link__1AZfr 2","ProductPrice_productPrice__price__3-50j","ProductPrice_productPrice__unit__2jvkA"
"https://www.traderjoes.com/home/products/pdp/shrimp-garlic-flatbread-075067","https://www.traderjoes.com/content/dam/trjo/products/m20602/75067.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Shrimp & Garlic Flatbread","$5.99","/7.04 Oz"
"https://www.traderjoes.com/home/products/pdp/organic-marinara-sauce-009976","https://www.traderjoes.com/content/dam/trjo/products/m20402/09976.png/jcr:content/renditions/cq5dam.web.1280.1280","BBQ, Pasta, Simmer","https://www.traderjoes.com/home/products/category/bbq-pasta-simmer-65","Organic Marinara Sauce","$3.49","/25 Oz"
"https://www.traderjoes.com/home/products/pdp/mushroom-black-truffle-flatbread-090538","https://www.traderjoes.com/content/dam/trjo/products/m20602/90538.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Mushroom & Black Truffle Flatbread","$5.49","/9 Oz"
"https://www.traderjoes.com/home/products/pdp/chai-tea-mints-074888","https://www.traderjoes.com/content/dam/trjo/products/m21002/74888.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","Chai Tea Mints","$1.99","/1.2 Oz"
"https://www.traderjoes.com/home/products/pdp/grilled-pitted-green-olives-074465","https://www.traderjoes.com/content/dam/trjo/products/m20902/74465.png/jcr:content/renditions/cq5dam.web.1280.1280","Packaged Fish, Meat, Fruit & Veg","https://www.traderjoes.com/home/products/category/packaged-fish-meat-fruit-veg-143","Grilled Pitted Green Olives","$3.99","/11.64 Oz"
"https://www.traderjoes.com/home/products/pdp/peanut-butter-chocolate-granola-075629","https://www.traderjoes.com/content/dam/trjo/products/m20907/75629.png/jcr:content/renditions/cq5dam.web.1280.1280","Cereals","https://www.traderjoes.com/home/products/category/cereals-158","Peanut Butter Chocolate Granola","$3.99","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/broccoli-cheddar-cheese-quiche-010142","https://www.traderjoes.com/content/dam/trjo/products/m20602/10142.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Broccoli & Cheddar Cheese Quiche","$2.99","/6 Oz"
"https://www.traderjoes.com/home/products/pdp/chocolate-vanilla-creme-joe-joes-076572","https://www.traderjoes.com/content/dam/trjo/products/m21002/76572.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","Chocolate Vanilla Creme Joe-Joe's","$3.49","/13.4 Oz"
"https://www.traderjoes.com/home/products/pdp/sourdough-sandwich-bread-051986","https://www.traderjoes.com/content/dam/trjo/products/m20101/51986.png/jcr:content/renditions/cq5dam.web.1280.1280","Sliced Bread","https://www.traderjoes.com/home/products/category/sliced-bread-14","Sourdough Sandwich Bread","$3.69","/24 Oz"
"https://www.traderjoes.com/home/products/pdp/nutritional-yeast-058871","https://www.traderjoes.com/content/dam/trjo/products/m20905/58871.png/jcr:content/renditions/cq5dam.web.1280.1280","For Baking & Cooking","https://www.traderjoes.com/home/products/category/for-baking-cooking-152","Nutritional Yeast","$3.49","/4 Oz"
"https://www.traderjoes.com/home/products/pdp/jumbo-yellow-onions-095520","https://www.traderjoes.com/content/dam/trjo/products/m20702/95520.png/jcr:content/renditions/cq5dam.web.1280.1280","Veggies","https://www.traderjoes.com/home/products/category/veggies-119","Jumbo Yellow Onions","$0.99","/1 Each"
"https://www.traderjoes.com/home/products/pdp/cantaloupe-020669","https://www.traderjoes.com/content/dam/trjo/products/m20701/20669.png/jcr:content/renditions/cq5dam.web.1280.1280","Fruits","https://www.traderjoes.com/home/products/category/fruits-116","Cantaloupe","$3.49","/1 Each"
"https://www.traderjoes.com/home/products/pdp/sri-lankan-organic-mango-chutney-075255","https://www.traderjoes.com/content/dam/trjo/products/m20903/75255.png/jcr:content/renditions/cq5dam.web.1280.1280","Nut Butters & Fruit Spreads","https://www.traderjoes.com/home/products/category/nut-butters-fruit-spreads-146","Sri Lankan Organic Mango Chutney","$3.29","/8.5 Oz"
"https://www.traderjoes.com/home/products/pdp/tiniest-chocolate-chip-cookies-076369","https://www.traderjoes.com/content/dam/trjo/products/m21002/76369.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","Tiniest Chocolate Chip Cookies","$3.99","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/little-gem-lettuce-076869","https://www.traderjoes.com/content/dam/trjo/products/m20702/76869.png/jcr:content/renditions/cq5dam.web.1280.1280","Veggies","https://www.traderjoes.com/home/products/category/veggies-119","Little Gem Lettuce","$3.49","/1 Each"
"https://www.traderjoes.com/home/products/pdp/organic-romaine-chicory-blend-076917","https://www.traderjoes.com/content/dam/trjo/products/m20702/76917.png/jcr:content/renditions/cq5dam.web.1280.1280","Veggies","https://www.traderjoes.com/home/products/category/veggies-119","Organic Romaine & Chicory Blend","$2.49","/7 Oz"
"https://www.traderjoes.com/home/products/pdp/organic-free-range-boneless-skinless-thin-sliced-chicken-breast-fillets-077563","https://www.traderjoes.com/content/dam/trjo/products/m20802/77563.png/jcr:content/renditions/cq5dam.web.1280.1280","Chicken & Turkey","https://www.traderjoes.com/home/products/category/chicken-turkey-128","Organic Free Range Boneless Skinless Thin Sliced Chicken Breast Fillets","$7.99","/1 Lb"
"https://www.traderjoes.com/home/products/pdp/organic-dried-ataulfo-mango-slices-075253","https://www.traderjoes.com/content/dam/trjo/products/m21003/75253.png/jcr:content/renditions/cq5dam.web.1280.1280","Nuts, Dried Fruits, Seeds","https://www.traderjoes.com/home/products/category/nuts-dried-fruits-seeds-176","Organic Dried Ataulfo Mango Slices","$4.99","/6 Oz"
"https://www.traderjoes.com/home/products/pdp/romaine-hearts-037786","https://www.traderjoes.com/content/dam/trjo/products/m20702/37786.png/jcr:content/renditions/cq5dam.web.1280.1280","Veggies","https://www.traderjoes.com/home/products/category/veggies-119","Romaine Hearts","$2.99","/18 Oz"
"https://www.traderjoes.com/home/products/pdp/dairy-free-mozzarella-style-shreds-066299","https://www.traderjoes.com/content/dam/trjo/products/m20201/66299.png/jcr:content/renditions/cq5dam.web.1280.1280","Slices, Shreds, Crumbles","https://www.traderjoes.com/home/products/category/slices-shreds-crumbles-32","Dairy-Free Mozzarella Style Shreds","$3.99","/7 Oz"
"https://www.traderjoes.com/home/products/pdp/dairy-free-cheddar-style-slices-065062","https://www.traderjoes.com/content/dam/trjo/products/m20201/65062.png/jcr:content/renditions/cq5dam.web.1280.1280","Slices, Shreds, Crumbles","https://www.traderjoes.com/home/products/category/slices-shreds-crumbles-32","Dairy-Free Cheddar Style Slices","$3.99","/7 Oz"
"https://www.traderjoes.com/home/products/pdp/organic-kosher-sandwich-pickles-091072","https://www.traderjoes.com/content/dam/trjo/products/m20902/91072.png/jcr:content/renditions/cq5dam.web.1280.1280","Packaged Fish, Meat, Fruit & Veg","https://www.traderjoes.com/home/products/category/packaged-fish-meat-fruit-veg-143","Organic Kosher Sandwich Pickles","$3.99","/16 Fl Oz"
"https://www.traderjoes.com/home/products/pdp/whole-wheat-english-muffins-014627","https://www.traderjoes.com/content/dam/trjo/products/m20102/14627.png/jcr:content/renditions/cq5dam.web.1280.1280","Loaves, Rolls, Buns","https://www.traderjoes.com/home/products/category/loaves-rolls-buns-17","Whole Wheat English Muffins","$1.99","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/red-and-green-grapes-duo-091984","https://www.traderjoes.com/content/dam/trjo/products/m20701/91984.png/jcr:content/renditions/cq5dam.web.1280.1280","Fruits","https://www.traderjoes.com/home/products/category/fruits-116","Red and Green Grapes Duo","$6.49","/2 Lb"
"https://www.traderjoes.com/home/products/pdp/cut-and-peeled-carrots-070588","https://www.traderjoes.com/content/dam/trjo/products/m20702/70588.png/jcr:content/renditions/cq5dam.web.1280.1280","Veggies","https://www.traderjoes.com/home/products/category/veggies-119","Cut and Peeled Carrots","$1.69","/24 Oz"
"https://www.traderjoes.com/home/products/pdp/sriracha-sauce-050828","https://www.traderjoes.com/content/dam/trjo/products/m20403/50828.png/jcr:content/renditions/cq5dam.web.1280.1280","Salsa & Hot Sauce","https://www.traderjoes.com/home/products/category/salsa-hot-sauce-68","Sriracha Sauce","$3.99","/18.25 Oz"
"https://www.traderjoes.com/home/products/pdp/gluten-free-multigrain-bread-062146","https://www.traderjoes.com/content/dam/trjo/products/m20101/62146.png/jcr:content/renditions/cq5dam.web.1280.1280","Sliced Bread","https://www.traderjoes.com/home/products/category/sliced-bread-14","Gluten Free Multigrain Bread","$4.99","/15.2 Oz"
"https://www.traderjoes.com/home/products/pdp/pesto-chicken-breast-093617","https://www.traderjoes.com/content/dam/trjo/products/m20802/93617.png/jcr:content/renditions/cq5dam.web.1280.1280","Chicken & Turkey","https://www.traderjoes.com/home/products/category/chicken-turkey-128","Pesto Chicken Breast","$8.99","/1 Lb"
"https://www.traderjoes.com/home/products/pdp/tiny-fruity-cuties-cereal-074437","https://www.traderjoes.com/content/dam/trjo/products/m20907/74437.png/jcr:content/renditions/cq5dam.web.1280.1280","Cereals","https://www.traderjoes.com/home/products/category/cereals-158","Tiny Fruity Cuties Cereal","$3.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/grilled-chicken-strips-075767","https://www.traderjoes.com/content/dam/trjo/products/m20602/75767.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Grilled Chicken Strips","$8.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/raw-almond-butter-creamy-no-salt-056995","https://www.traderjoes.com/content/dam/trjo/products/m20903/56995.png/jcr:content/renditions/cq5dam.web.1280.1280","Nut Butters & Fruit Spreads","https://www.traderjoes.com/home/products/category/nut-butters-fruit-spreads-146","Raw Almond Butter Creamy No Salt","$6.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/crunchy-almond-butter-salted-052293","https://www.traderjoes.com/content/dam/trjo/products/m20903/52293.png/jcr:content/renditions/cq5dam.web.1280.1280","Nut Butters & Fruit Spreads","https://www.traderjoes.com/home/products/category/nut-butters-fruit-spreads-146","Crunchy Almond Butter Salted","$6.49","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/creamy-almond-butter-no-salt-051435","https://www.traderjoes.com/content/dam/trjo/products/m20903/51435.png/jcr:content/renditions/cq5dam.web.1280.1280","Nut Butters & Fruit Spreads","https://www.traderjoes.com/home/products/category/nut-butters-fruit-spreads-146","Creamy Almond Butter No Salt","$6.49","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/creamy-almond-butter-salted-051436","https://www.traderjoes.com/content/dam/trjo/products/m20903/51436.png/jcr:content/renditions/cq5dam.web.1280.1280","Nut Butters & Fruit Spreads","https://www.traderjoes.com/home/products/category/nut-butters-fruit-spreads-146","Creamy Almond Butter Salted","$6.49","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/crunchy-almond-butter-no-salt-051437","https://www.traderjoes.com/content/dam/trjo/products/m20903/51437.png/jcr:content/renditions/cq5dam.web.1280.1280","Nut Butters & Fruit Spreads","https://www.traderjoes.com/home/products/category/nut-butters-fruit-spreads-146","Crunchy Almond Butter No Salt","$6.49","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/sliced-muenster-cheese-073329","https://www.traderjoes.com/content/dam/trjo/products/m20201/73329.png/jcr:content/renditions/cq5dam.web.1280.1280","Slices, Shreds, Crumbles","https://www.traderjoes.com/home/products/category/slices-shreds-crumbles-32","Sliced Muenster Cheese","$4.49","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/soyaki-078555","https://www.traderjoes.com/content/dam/trjo/products/m20405/78555.png/jcr:content/renditions/cq5dam.web.1280.1280","Dressing & Seasoning","https://www.traderjoes.com/home/products/category/dressing-seasoning-74","Soyaki","$3.99","/21 Oz"
"https://www.traderjoes.com/home/products/pdp/organic-herb-salad-mix-050066","https://www.traderjoes.com/content/dam/trjo/products/m20702/50066.png/jcr:content/renditions/cq5dam.web.1280.1280","Veggies","https://www.traderjoes.com/home/products/category/veggies-119","Organic Herb Salad Mix","$2.49","/5 Oz"
"https://www.traderjoes.com/home/products/pdp/pure-grade-a-maple-syrup-004892","https://www.traderjoes.com/content/dam/trjo/products/m20909/04892.png/jcr:content/renditions/cq5dam.web.1280.1280","Honeys, Syrups & Nectars","https://www.traderjoes.com/home/products/category/honeys-syrups-nectars-164","Pure Grade A Maple Syrup","$4.99","/8 Fl Oz"
"https://www.traderjoes.com/home/products/pdp/organic-vermont-maple-syrup-066402","https://www.traderjoes.com/content/dam/trjo/products/m20909/66402.png/jcr:content/renditions/cq5dam.web.1280.1280","Honeys, Syrups & Nectars","https://www.traderjoes.com/home/products/category/honeys-syrups-nectars-164","Organic Vermont Maple Syrup","$4.99","/8 Fl Oz"
"https://www.traderjoes.com/home/products/pdp/sweet-spicy-pecans-078808","https://www.traderjoes.com/content/dam/trjo/products/m21003/78808.png/jcr:content/renditions/cq5dam.web.1280.1280","Nuts, Dried Fruits, Seeds","https://www.traderjoes.com/home/products/category/nuts-dried-fruits-seeds-176","Sweet & Spicy Pecans","$4.99","/5 Oz"
"https://www.traderjoes.com/home/products/pdp/burrata-098671","https://www.traderjoes.com/content/dam/trjo/products/m20204/98671.png/jcr:content/renditions/cq5dam.web.1280.1280","Cream and Creamy Cheeses","https://www.traderjoes.com/home/products/category/cream-and-creamy-cheeses-41","Burrata","$4.99","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/extra-lean-ground-beef-96-lean-4-fat-026366","https://www.traderjoes.com/content/dam/trjo/products/m20801/26366.png/jcr:content/renditions/cq5dam.web.1280.1280","Beef, Pork & Lamb","https://www.traderjoes.com/home/products/category/beef-pork-lamb-125","Extra Lean Ground Beef 96% Lean / 4% Fat","$8.99","/1 Lb"
"https://www.traderjoes.com/home/products/pdp/ghost-pepper-potato-chips-055294","https://www.traderjoes.com/content/dam/trjo/products/m21001/55294.png/jcr:content/renditions/cq5dam.web.1280.1280","Chips, Crackers & Crunchy Bites","https://www.traderjoes.com/home/products/category/chips-crackers-crunchy-bites-170","Ghost Pepper Potato Chips","$3.49","/7 Oz"
"https://www.traderjoes.com/home/products/pdp/thai-vegetable-gyoza-047945","https://www.traderjoes.com/content/dam/trjo/products/m20602/47945.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Thai Vegetable Gyoza","$4.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/crumbled-feta-025966","https://www.traderjoes.com/content/dam/trjo/products/m20201/25966.png/jcr:content/renditions/cq5dam.web.1280.1280","Slices, Shreds, Crumbles","https://www.traderjoes.com/home/products/category/slices-shreds-crumbles-32","Crumbled Feta","$3.29","/6 Oz"
"https://www.traderjoes.com/home/products/pdp/oat-chocolate-bars-with-crispy-rice-cocoa-nibs-075529","https://www.traderjoes.com/content/dam/trjo/products/m21002/75529.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","Oat Chocolate Bars with Crispy Rice & Cocoa Nibs","$2.29","/2.65 Oz"
"https://www.traderjoes.com/home/products/pdp/trio-of-soft-licorice-twists-074071","https://www.traderjoes.com/content/dam/trjo/products/m21002/74071.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","Trio of Soft Licorice Twists","$2.79","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/ground-beef-80-lean-20-fat-091082","https://www.traderjoes.com/content/dam/trjo/products/m20801/91082.png/jcr:content/renditions/cq5dam.web.1280.1280","Beef, Pork & Lamb","https://www.traderjoes.com/home/products/category/beef-pork-lamb-125","Ground Beef 80% lean /20% fat","$6.49","/1 Lb"
"https://www.traderjoes.com/home/products/pdp/organic-midnight-moo-chocolate-syrup-076710","https://www.traderjoes.com/content/dam/trjo/products/m20909/76710.png/jcr:content/renditions/cq5dam.web.1280.1280","Honeys, Syrups & Nectars","https://www.traderjoes.com/home/products/category/honeys-syrups-nectars-164","Organic Midnight Moo Chocolate Syrup","$3.99","/15.8 Oz"
"https://www.traderjoes.com/home/products/pdp/gluten-free-madeleine-cookies-074707","https://www.traderjoes.com/content/dam/trjo/products/m20105/74707.png/jcr:content/renditions/cq5dam.web.1280.1280","Sweet Stuff","https://www.traderjoes.com/home/products/category/sweet-stuff-26","Gluten Free Madeleine Cookies","$3.99","/6.35 Oz"
"https://www.traderjoes.com/home/products/pdp/mini-cheeseburgers-075126","https://www.traderjoes.com/content/dam/trjo/products/m20602/75126.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Mini Cheeseburgers","$4.49","/7.02 Oz"
"https://www.traderjoes.com/home/products/pdp/bread-cinnamon-raisin-sliced-074781","https://www.traderjoes.com/content/dam/trjo/products/m20105/74781.png/jcr:content/renditions/cq5dam.web.1280.1280","Sweet Stuff","https://www.traderjoes.com/home/products/category/sweet-stuff-26","BREAD CINNAMON RAISIN SLICED","$4.99","/18 Oz"
"https://www.traderjoes.com/home/products/pdp/steel-cut-oatmeal-083177","https://www.traderjoes.com/content/dam/trjo/products/m20602/83177.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Steel Cut Oatmeal","$2.29","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/carolina-gold-barbeque-sauce-051438","https://www.traderjoes.com/content/dam/trjo/products/m20402/51438.png/jcr:content/renditions/cq5dam.web.1280.1280","BBQ, Pasta, Simmer","https://www.traderjoes.com/home/products/category/bbq-pasta-simmer-65","Carolina Gold Barbeque Sauce","$2.99","/18 Oz"
"https://www.traderjoes.com/home/products/pdp/mediterranean-hummus-snack-pack-with-pita-chips-097136","https://www.traderjoes.com/content/dam/trjo/products/m20501/97136.png/jcr:content/renditions/cq5dam.web.1280.1280","Salads, Soups & Sides","https://www.traderjoes.com/home/products/category/salads-soups-sides-83","Mediterranean Hummus Snack Pack with Pita Chips","$2.99","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/pbc-snack-duo-074064","https://www.traderjoes.com/content/dam/trjo/products/m21002/74064.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","PB&C Snack Duo","$4.29","/12.7 Oz"
"https://www.traderjoes.com/home/products/pdp/chunky-garlic-jalapeno-hot-sauce-074550","https://www.traderjoes.com/content/dam/trjo/products/m20403/74550.png/jcr:content/renditions/cq5dam.web.1280.1280","Salsa & Hot Sauce","https://www.traderjoes.com/home/products/category/salsa-hot-sauce-68","Chunky Garlic & Jalapeño Hot Sauce","$3.99","/10 Fl Oz"
"https://www.traderjoes.com/home/products/pdp/greek-nonfat-yogurt-plain-095732","https://www.traderjoes.com/content/dam/trjo/products/m20303/95732.png/jcr:content/renditions/cq5dam.web.1280.1280","Yogurt, etc.","https://www.traderjoes.com/home/products/category/yogurt-etc-53","Greek Nonfat Yogurt Plain","$5.49","/32 Oz"
"https://www.traderjoes.com/home/products/pdp/greek-nonfat-yogurt-plain-086450","https://www.traderjoes.com/content/dam/trjo/products/m20303/86450.png/jcr:content/renditions/cq5dam.web.1280.1280","Yogurt, etc.","https://www.traderjoes.com/home/products/category/yogurt-etc-53","Greek Nonfat Yogurt Plain","$2.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/greek-whole-milk-yogurt-plain-069707","https://www.traderjoes.com/content/dam/trjo/products/m20303/69707.png/jcr:content/renditions/cq5dam.web.1280.1280","Yogurt, etc.","https://www.traderjoes.com/home/products/category/yogurt-etc-53","Greek Whole Milk Yogurt Plain","$2.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/dutch-yellow-baby-potatoes-016272","https://www.traderjoes.com/content/dam/trjo/products/m20702/16272.png/jcr:content/renditions/cq5dam.web.1280.1280","Veggies","https://www.traderjoes.com/home/products/category/veggies-119","Dutch Yellow Baby Potatoes","$3.79","/24 Oz"
"https://www.traderjoes.com/home/products/pdp/snacky-clusters-074539","https://www.traderjoes.com/content/dam/trjo/products/m21002/74539.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","Snacky Clusters","$4.49","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/fresh-mozzarella-pearls-076317","https://www.traderjoes.com/content/dam/trjo/products/m20201/76317.png/jcr:content/renditions/cq5dam.web.1280.1280","Slices, Shreds, Crumbles","https://www.traderjoes.com/home/products/category/slices-shreds-crumbles-32","Fresh Mozzarella Pearls","$4.49","/8 Oz"
"https://www.traderjoes.com/home/products/pdp/whole-grain-waffles-075558","https://www.traderjoes.com/content/dam/trjo/products/m20602/75558.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Whole Grain Waffles","$2.69","/9.3 Oz"
"https://www.traderjoes.com/home/products/pdp/speculoos-cookies-050236","https://www.traderjoes.com/content/dam/trjo/products/m21002/50236.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","Speculoos Cookies","$2.49","/7 Oz"
"https://www.traderjoes.com/home/products/pdp/roasted-red-pepper-hummus-076472","https://www.traderjoes.com/content/dam/trjo/products/m20404/76472.png/jcr:content/renditions/cq5dam.web.1280.1280","Dip/Spread","https://www.traderjoes.com/home/products/category/dipspread-71","Roasted Red Pepper Hummus","$3.49","/10 Oz"
"https://www.traderjoes.com/home/products/pdp/thai-sweet-ginger-sauce-068663","https://www.traderjoes.com/content/dam/trjo/products/m20405/68663.png/jcr:content/renditions/cq5dam.web.1280.1280","Condiments","https://www.traderjoes.com/home/products/category/condiments-62","Thai Sweet Ginger Sauce","$2.49","/10.1 Fl Oz"
"https://www.traderjoes.com/home/products/pdp/tomato-basil-marinara-sauce-045029","https://www.traderjoes.com/content/dam/trjo/products/m20402/45029.png/jcr:content/renditions/cq5dam.web.1280.1280","BBQ, Pasta, Simmer","https://www.traderjoes.com/home/products/category/bbq-pasta-simmer-65","Tomato Basil Marinara Sauce","$1.99","/24 Oz"
"https://www.traderjoes.com/home/products/pdp/shrimp-boom-bah-073707","https://www.traderjoes.com/content/dam/trjo/products/m20602/73707.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Shrimp Boom Bah","$8.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/dark-chocolate-bark-with-almond-pretzel-sea-salt-073946","https://www.traderjoes.com/content/dam/trjo/products/m21002/73946.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","Dark Chocolate Bark with Almond, Pretzel & Sea Salt","$5.99","/10 Oz"
"https://www.traderjoes.com/home/products/pdp/speculoos-cookie-butter-096761","https://www.traderjoes.com/content/dam/trjo/products/m20903/96761.png/jcr:content/renditions/cq5dam.web.1280.1280","Nut Butters & Fruit Spreads","https://www.traderjoes.com/home/products/category/nut-butters-fruit-spreads-146","Speculoos Cookie Butter","$4.49","/14.1 Oz"
"https://www.traderjoes.com/home/products/pdp/speculoos-cookie-butter-ice-cream-053340","https://www.traderjoes.com/content/dam/trjo/products/m20604/53340.png/jcr:content/renditions/cq5dam.web.1280.1280","Cool Desserts","https://www.traderjoes.com/home/products/category/cool-desserts-107","Speculoos Cookie Butter Ice Cream","$4.99","/1 Qt"
"https://www.traderjoes.com/home/products/pdp/milk-chocolate-bar-with-corn-flakes-074887","https://www.traderjoes.com/content/dam/trjo/products/m21002/74887.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","Milk Chocolate Bar with Corn Flakes","$3.49","/6.3 Oz"
"https://www.traderjoes.com/home/products/pdp/breaded-cheddar-cheese-curds-075557","https://www.traderjoes.com/content/dam/trjo/products/m20602/75557.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Sides","https://www.traderjoes.com/home/products/category/entrees-sides-101","Breaded Cheddar Cheese Curds","$4.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/organic-baby-spinach-032603","https://www.traderjoes.com/content/dam/trjo/products/m20702/32603.png/jcr:content/renditions/cq5dam.web.1280.1280","Veggies","https://www.traderjoes.com/home/products/category/veggies-119","Organic Baby Spinach","","/6 Oz"
"https://www.traderjoes.com/home/products/pdp/organic-red-lentil-sedanini-058259","https://www.traderjoes.com/content/dam/trjo/products/m20901/58259.png/jcr:content/renditions/cq5dam.web.1280.1280","Pastas & Grains","https://www.traderjoes.com/home/products/category/pastas-grains-140","Organic Red Lentil Sedanini","$2.99","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/italian-tomato-burrata-ravioloni-074564","https://www.traderjoes.com/content/dam/trjo/products/m20503/74564.png/jcr:content/renditions/cq5dam.web.1280.1280","Entrées & Center of Plate","https://www.traderjoes.com/home/products/category/entrees-center-of-plate-89","Italian Tomato & Burrata Ravioloni","$3.99","/8.8 Oz"
"https://www.traderjoes.com/home/products/pdp/spicy-honey-sauce-076116","https://www.traderjoes.com/content/dam/trjo/products/m20909/76116.png/jcr:content/renditions/cq5dam.web.1280.1280","Honeys, Syrups & Nectars","https://www.traderjoes.com/home/products/category/honeys-syrups-nectars-164","Spicy Honey Sauce","$4.99","/12 Oz"
"https://www.traderjoes.com/home/products/pdp/sfogliatella-pastry-074252","https://www.traderjoes.com/content/dam/trjo/products/m20604/74252.png/jcr:content/renditions/cq5dam.web.1280.1280","Cool Desserts","https://www.traderjoes.com/home/products/category/cool-desserts-107","Sfogliatella Pastry","$4.49","/14.1 Oz"
"https://www.traderjoes.com/home/products/pdp/milk-chocolate-peanut-butter-cups-022129","https://www.traderjoes.com/content/dam/trjo/products/m21002/22129.png/jcr:content/renditions/cq5dam.web.1280.1280","Candies & Cookies","https://www.traderjoes.com/home/products/category/candies-cookies-173","Milk Chocolate Peanut Butter Cups","$5.99","/16 Oz"
"https://www.traderjoes.com/home/products/pdp/old-fashioned-blister-peanuts-016126","https://www.traderjoes.com/content/dam/trjo/products/m21003/16126.png/jcr:content/renditions/cq5dam.web.1280.1280","Nuts, Dried Fruits, Seeds","https://www.traderjoes.com/home/products/category/nuts-dried-fruits-seeds-176","Old Fashioned Blister Peanuts","$2.99","/13 Oz"
"https://www.traderjoes.com/home/products/pdp/organic-powdered-cane-sugar-059227","https://www.traderjoes.com/content/dam/trjo/products/m20905/59227.png/jcr:content/renditions/cq5dam.web.1280.1280","For Baking & Cooking","https://www.traderjoes.com/home/products/category/for-baking-cooking-152","Organic Powdered Cane Sugar","$3.79","/1 Lb"
"https://www.traderjoes.com/home/products/pdp/organic-pure-bourbon-vanilla-extract-066314","https://www.traderjoes.com/content/dam/trjo/products/m20905/66314.png/jcr:content/renditions/cq5dam.web.1280.1280","For Baking & Cooking","https://www.traderjoes.com/home/products/category/for-baking-cooking-152","Organic Pure Bourbon Vanilla Extract","$9.99","/4 Fl Oz"
